CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
6929904,2015,2016-11-05,1942,2015-05-02,1010,32565,0854,6,5,7,1942,0,0,0,H,0,21T59,"SANTA MONICA BL","COTNER AV",25.00,W,N,A,-,Y,LA,7,2,-,-,3.682,I,5,E,Y,4,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44606899,34.047142370000003
6931470,2015,2016-10-31,1942,2015-03-19,1600,33118,529,4,5,7,1942,0,0,0,,0,5A17,"SANFORD AV","RT 1",30.00,S,N,A,-,Y,LA,7,1,-,-,9.858,I,6,S,N,4,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25117563000001,33.790875319999998
6931489,2015,2016-10-31,1942,2015-03-23,2000,41122,0513,1,5,7,1942,0,0,0,E,0,5A12,"RT 1","VERMONT AV",0.00,,Y,A,-,Y,LA,7,1,-,-,12.171,I,5,S,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,08,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29175132,33.790947709999998
6931494,2015,2016-10-31,1942,2015-03-09,1910,36571,0515,1,5,7,1942,0,0,0,E,0,5T21,"NEPTUNE AV","RT 1",0.00,,Y,A,-,Y,LA,7,1,-,-,10.901,I,5,S,Y,4,0,1,2,A,-,08,22107,,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26971807,33.790771530000001
6936628,2015,2016-12-03,1942,2015-05-20,2045,40207,2115,3,5,7,1942,0,0,0,,0,9T57,"ROSCOE BL","TOPANGA CANYON BL",175.00,E,N,A,-,Y,LA,7,27,-,-,15.830,I,6,N,Y,2,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,D,0,,,Y,,Y,,A,01,1,0,1,0,0,0,0,0,2,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60591067999999,34.219753879999999
6941222,2015,2016-12-03,1942,2015-05-22,2200,31652,2185,5,5,7,1942,0,0,0,,0,19T73,"TOPANGA CANYON BL","COSTANSO ST",20.00,S,N,B,-,Y,LA,7,27,-,-,12.211,I,5,S,Y,4,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,C,A,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60593503,34.167495010000003
6942145,2015,2016-11-05,1942,2015-05-19,2140,40899,0853,2,5,7,1942,0,0,0,H,0,8T35,"CORINTH AV","SANTA MONICA BL",8.00,N,N,A,-,Y,LA,7,2,-,-,3.481,I,6,W,N,4,0,1,2,A,-,01,23152,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,Y,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44938648999999,34.046221269999997
6944739,2015,2016-11-05,1942,2015-05-08,0720,32565,0853,5,5,7,1942,0,0,0,H,0,20TL59,"SANTA MONICA BL","SAWTELLE BL",10.00,E,N,A,-,Y,LA,7,2,-,-,3.561,I,5,E,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44806632,34.046588300000003
6944780,2015,2016-11-05,1942,2015-05-10,1440,35945,0822,7,5,7,1942,0,0,0,H,0,8TL28,PCH,"TEMESCAL CANYON RD",0.00,,Y,A,-,Y,LA,7,1,-,-,38.111,I,5,S,Y,3,0,4,3,A,-,12,21453,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,3,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.53578657,34.035745740000003
6945662,2015,2016-11-05,1942,2015-05-09,1710,37700,1443,6,5,7,1942,0,0,0,N,0,14TL52,"LINCOLN BL","GARFIELD AV",0.00,,Y,A,-,Y,LA,7,1,-,-,32.001,I,5,N,Y,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,Y,,Y,,C,02,0,0,2,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.45015539000001,33.992847660000002
6945700,2015,2017-01-07,1942,2015-04-19,1840,41573,432,7,5,7,1942,0,0,0,,0,8A53,"LINCOLN BL","AMOROSO CT",0.00,,Y,A,-,Y,LA,7,1,-,-,32.381,I,5,N,N,4,0,1,2,A,-,09,21802,A,N,H,A,A,A,H,-,A,A,0,,,Y,,Y,,A,07,0,0,1,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.4560395,33.995690099999997
6947411,2015,2016-12-03,1942,2015-05-28,0805,38273,2185,4,5,7,1942,0,0,0,,0,19TL75,"TOPANGA CANYON BL","MULHOLLAND DR",5.00,S,N,A,-,Y,LA,7,27,-,-,11.060,I,5,S,N,4,0,2,2,A,-,21,22106,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60478329,34.151168740000003
6950629,2015,2016-11-05,1942,2015-05-16,0600,40993,0899,6,5,7,1942,0,0,0,H,0,8A59,"LA CIENEGA BL",VENICE,60.00,N,N,A,-,Y,LA,7,187,-,-,8.639,I,5,E,N,4,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,-,"- ",0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.37771816,34.035141779999996
6950645,2015,2016-11-05,1942,2015-05-30,1645,R2138,1433,6,5,7,1942,0,0,0,N,0,34TT34,"RT 1","VENEZIA AV",0.00,,Y,B,-,Y,LA,7,1,-,-,32.351,I,5,S,N,4,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.45562532,33.995373559999997
6950700,2015,2016-11-05,1942,2015-05-25,2300,41089,0861,1,5,7,1942,0,0,0,H,0,20T59,"PACIFIC COAST HWY","SUNSET BL",0.00,,Y,A,-,Y,LA,7,1,-,-,39.326,I,5,N,N,2,0,1,2,A,-,11,21456,B,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.55566798,34.038574439999998
6957887,2015,2016-11-05,1942,2015-05-18,1625,24517,1454,1,5,7,1942,0,0,0,N,0,7TL38,"LINCOLN BL","VICTORIA AV",0.00,,Y,A,-,Y,LA,7,1,-,-,32.311,I,5,S,N,4,0,1,2,B,-,22,,,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,C,02,0,0,1,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.45500714000001,33.995085070000002
6958596,2015,2016-11-05,1942,2015-06-10,1755,35945,1474,3,5,7,1942,0,0,0,N,0,14T52,"LINCOLN BL","W 85TH ST",0.00,,Y,A,-,Y,LA,7,1,-,-,29.171,I,5,N,Y,2,0,1,2,A,-,09,21801,B,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,D,22,1,0,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41996713,33.960692430000002
6958900,2015,2016-11-05,1942,2015-06-13,1315,R2138,1443,6,5,7,1942,0,0,0,N,0,14TL47,"RT 187","MAPLEWOOD AV",0.00,,Y,B,-,Y,LA,7,187,-,-,4.081,I,5,E,Y,4,0,1,4,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44392397,33.99832593
6961148,2015,2016-11-05,1942,2015-06-03,1310,35945,1414,3,5,7,1942,0,0,0,N,0,8TL28,"CALIFORNIA AV","LINCOLN BL",0.00,,Y,A,-,Y,LA,7,1,-,-,32.711,I,5,N,N,4,0,3,2,A,-,09,21801,A,F,D,C,A,A,H,-,A,A,0,,,,,Y,,-,99,0,0,3,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46101259,33.99808513
6961431,2015,2016-11-30,1942,2015-05-19,0613,41710,1454,2,5,7,1942,0,0,0,N,0,14A45,"MINDANAO WY","MARINA FWY",0.00,,Y,A,-,Y,LA,7,90,-,-,1.202,I,5,E,Y,4,0,1,2,A,-,12,21453,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43805825,33.98297118
6962549,2015,2016-11-05,1942,2015-06-07,1650,37966,0678,7,5,7,1942,0,0,0,F,0,6TL4,"SANTA MONICA BL","OXFORD AV",0.00,,Y,A,-,Y,LA,7,2,-,-,12.661,I,6,E,N,4,0,1,2,A,-,09,21804,A,F,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,99,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.3079669,34.090782390000001
6968626,2015,2016-11-05,1942,2015-06-03,0800,40869,528,3,5,7,1942,0,0,0,,0,3TL5,"RT 1","DRUMM ST",0.00,,Y,B,-,Y,LA,7,1,-,-,9.481,I,5,N,Y,2,0,2,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,A,0,,,,Y,Y,,F,27,1,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24470952999999,33.791141469999999
6972037,2015,2016-11-05,1942,2015-05-31,1525,37966,0677,7,5,7,1942,0,0,0,F,0,6TL2,"SANTA MONICA BL","GOWER ST",0.00,,Y,A,-,Y,LA,7,2,-,-,11.831,I,5,E,Y,3,0,2,2,A,-,12,21453,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,2,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.32238781,34.090753599999999
6972239,2015,2016-11-05,1942,2015-05-18,1740,24517,1454,1,5,7,1942,0,0,0,N,0,7TL38,"LINCOLN BL","MINDANAO WY",0.00,,Y,A,-,Y,LA,7,1,-,-,30.921,I,5,S,Y,2,0,2,3,A,-,09,21801,A,N,B,C,A,A,H,-,A,A,0,,,Y,,Y,,A,08,1,1,0,0,0,0,0,0,2,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43912365,33.980450240000003
6972936,2015,2016-11-05,1942,2015-06-18,0750,30801,0531,4,5,7,1942,0,0,0,E,0,18TL23,"PACIFIC COAST HWY","WESTERN AV",0.00,,Y,A,-,Y,LA,7,1,-,-,13.104,I,5,N,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,08,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.30761561,33.789533859999999
6975546,2015,2016-11-05,1942,2015-06-19,0655,39354,0852,5,5,7,1942,0,0,0,H,0,8A53,"BARRINGTON AV","SANTA MONICA BL",0.00,,Y,A,-,Y,LA,7,2,-,-,3.081,I,5,E,Y,3,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.45580912,34.043869209999997
6981209,2015,2016-11-05,1942,2015-05-28,2105,39028,0531,4,5,7,1942,0,0,0,E,0,12T4,"BELLE PORTE AV","PACIFIC COAST HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,12.733,I,5,S,N,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.30117176,33.78940566
6981220,2015,2016-11-05,1942,2015-05-22,1650,40440,0513,5,5,7,1942,0,0,0,E,0,12T73,"VERMONT AV","PACIFIC COAST HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,12.171,I,5,S,Y,3,0,2,2,A,-,09,21801,,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29175132,33.790947709999998
6981508,2015,2016-12-03,1942,2015-06-21,2100,37532,2185,7,5,7,1942,0,0,0,,0,21A73,"TOPANGA CYN BL","DE LA OSA ST",0.00,,Y,A,-,Y,LA,7,27,-,-,11.641,I,5,S,Y,4,0,3,2,A,-,08,22107,,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,3,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60583,34.159273730000002
6989604,2015,2016-12-22,1942,2015-07-02,0045,38380,0663,4,5,7,1942,0,0,0,F,0,6T7,"SANTA MONICA BL","SEWARD ST",0.00,,Y,A,-,Y,LA,7,2,-,-,11.201,I,5,E,Y,4,0,1,2,A,-,05,21650,,N,A,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.33328992,34.090728599999998
7009517,2015,2017-01-28,1942,2015-07-29,1915,36754,D513,3,5,7,1942,0,0,0,,0,5TL25,"PACIFIC COAST HWY","FIGUEROA PL",0.00,,Y,A,-,Y,LA,7,1,-,-,11.660,I,5,S,N,3,0,1,2,A,-,12,21453,A,N,-,C,A,A,H,-,A,A,0,,,Y,,Y,,-,"- ",0,1,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28302037,33.790609430000003
7011332,2015,2017-01-13,1942,2015-09-05,1635,39299,1454,6,5,7,1942,0,0,0,N,0,20T59,"MINDANAO WY","MARINA FWY",0.00,,Y,A,-,Y,LA,7,90,-,-,1.202,I,5,E,Y,3,0,3,3,A,-,01,23152,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,2,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43805825,33.98297118
7012668,2015,2016-12-22,1942,2015-07-25,2250,41528,854,6,5,7,1942,0,0,0,,0,8A53,"SANTA MONICA BL","COTNER AV",0.00,,Y,A,-,Y,LA,7,2,-,-,3.682,I,5,W,Y,4,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,-,"- ",0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44606899,34.047142370000003
7017225,2015,2016-12-22,1942,2015-08-03,1915,38380,0841,1,5,7,1942,0,0,0,H,0,8T35,"SANTA MONICA BL","OHIO AV",0.00,,Y,A,-,Y,LA,7,2,-,-,2.671,I,5,E,Y,4,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46223937000001,34.041036779999999
7017234,2015,2017-01-13,1942,2015-08-01,1900,40773,.1409,6,5,7,1942,0,0,0,,0,14T47,"VENICE BL","HUGHES AV",11.00,W,N,A,-,Y,LA,7,187,-,-,7.187,I,5,E,Y,3,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.39873424,34.023208830000002
7017246,2015,2017-01-13,1942,2015-08-02,2155,39546,1454,7,5,7,1942,0,0,0,N,0,7T23W3,"MINDANAO WY","RT 90",0.00,,Y,A,-,Y,LA,7,90,-,-,1.202,I,5,E,Y,4,0,1,3,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43805825,33.98297118
7026571,2015,2016-12-22,1942,2015-08-08,2125,37511,0663,6,5,7,1942,0,0,0,F,0,6T7,"ORANGE DR","SANTA MONICA BL",0.00,,Y,A,-,Y,LA,7,2,-,-,10.721,I,5,E,Y,3,0,7,2,A,-,12,21453,A,F,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,5,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.34158921,34.090707909999999
7031283,2015,2017-01-13,1942,2015-08-07,1335,37700,1438,5,5,7,1942,0,0,0,N,0,14TL52,"VENICE BL","MIDVALE AV",0.00,,Y,A,-,Y,LA,7,187,-,-,6.349,I,5,E,Y,3,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41089132,34.016332509999998
7038337,2015,2017-01-04,1942,2015-08-12,0850,39021,2114,3,5,7,1942,0,0,0,,0,9TL55,"TOPANGA CANYON BL","ELKWOOD ST",0.00,,Y,A,-,Y,LA,7,27,-,-,15.361,I,5,S,Y,2,0,3,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,1,1,1,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60606152,34.212938440000002
7041924,2015,2017-01-13,1942,2015-08-16,1230,31668,1438,7,5,7,1942,0,0,0,N,0,14TL47,"VENICE BL","MIDVALE AV",0.00,,Y,A,-,Y,LA,7,187,-,-,6.349,I,5,W,Y,3,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41106517999999,34.016584119999997
7041938,2015,2017-01-14,1942,2015-08-14,0600,38905,0852,5,5,7,1942,0,0,0,H,0,8ZL37,"SANTA MONICA BL","SAWTELLE BL",0.00,,Y,A,-,Y,LA,7,2,-,-,3.561,I,5,W,Y,2,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,A,0,,,Y,,Y,,A,01,1,0,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44806622,34.046588059999998
7042071,2015,2017-01-28,1942,2015-08-23,1855,36607,0519,7,5,7,1942,0,0,0,E,0,12T41,"PIONEER AV","PACIFIC COAST HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,9.761,I,5,S,N,2,0,2,2,A,-,09,21802,A,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,1,1,0,0,0,0,2,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24946949,33.79082013
7045380,2015,2017-01-13,1942,2015-08-25,0400,40929,PACIF,2,5,7,1942,0,0,0,,0,14A27,"RT 90","MINDANAO WY",0.00,,Y,A,-,Y,LA,7,90,-,-,1.201,I,5,W,N,4,0,2,2,A,-,12,21453,A,N,A,C,A,A,H,-,C,A,0,,,,,Y,,A,07,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43780586,33.983817219999999
7045445,2015,2017-01-28,1942,2015-08-22,1350,R2138,1444,6,5,7,1942,0,0,0,N,0,20TL58,"MARINA POINTE DR","RT 1",95.00,W,N,A,-,Y,LA,7,1,-,-,31.371,I,6,S,N,3,0,1,2,A,-,08,22101,,N,D,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44361658,33.985632889999998
7045468,2015,2016-12-22,1942,2015-08-13,2330,36589,0824,4,5,7,1942,0,0,0,H,0,8T35,"CHANNEL RD","RT 1",120.00,E,N,A,-,Y,LA,7,1,-,-,37.045,I,6,N,N,3,0,1,2,A,-,11,21954,A,F,G,B,D,A,H,-,C,D,0,Y,,,,Y,Y,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.51940727,34.028276650000002
7049604,2015,2017-01-04,1942,2015-08-08,1815,32604,2185,6,5,7,1942,0,0,0,,0,21A97,"TOPANGA CANYON","CLARENDON ST",0.00,,Y,A,-,Y,LA,7,27,-,-,12.361,I,5,N,Y,4,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60577603,34.169701889999999
7049632,2015,2017-01-04,1942,2015-08-11,1840,40141,2158,2,5,7,1942,0,0,0,,0,19TL76,"TOPANGA CANYON","ERWIN ST",0.00,,Y,A,-,Y,LA,7,27,-,-,13.271,I,5,S,Y,3,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,B,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60597679,34.182677310000003
7053619,2015,2017-03-06,1942,2015-09-02,1300,38134,2134,3,5,7,1942,0,0,0,,0,21A5,"TOPANGA CANYON BL","SHERMAN WAY",0.00,,Y,A,-,Y,LA,7,27,-,-,14.550,I,5,S,N,2,0,1,2,A,-,09,21453,C,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,07,1,0,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60602840999999,34.201087029999997
7054216,2015,2017-01-13,1942,2015-09-15,1400,37613,2,2,5,7,1942,0,0,0,,0,002,"SAWTELLE BL","VENICE BL",0.00,,Y,A,-,Y,LA,7,187,-,-,5.741,I,5,W,Y,3,0,2,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,2,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41985037000001,34.011559429999998
7055167,2015,2016-11-05,1942,2015-10-26,0530,41121,0525,1,5,7,1942,0,0,0,E,0,5A15,"PACIFIC COAST HWY",EUBANK,0.00,,Y,A,-,Y,LA,7,1,-,-,10.123,I,5,N,N,3,0,1,2,A,-,12,21453,A,F,D,C,A,A,H,-,C,A,0,,,,,Y,,-,99,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25623527,33.791646919999998
7055177,2015,2017-01-28,1942,2015-09-19,1100,41217,0514,6,5,7,1942,0,0,0,E,0,5A25,"FIGUEROA ST","PACIFIC COAST HWY",230.00,N,N,A,-,Y,LA,7,1,-,-,11.559,I,6,N,Y,4,0,1,2,A,-,12,22450,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28126419,33.790542160000001
7059580,2015,2016-12-22,1942,2015-09-22,1750,31255,0822,2,5,7,1942,0,0,0,H,0,7TL38,"PACIFIC COAST HWY","TAHITI AV",1105.00,N,N,A,-,Y,LA,7,1,-,-,38.421,I,6,N,Y,3,0,3,3,A,-,03,22350,A,N,D,C,E,A,H,-,A,D,0,Y,,,,Y,,A,01,0,3,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.54077721,34.038403639999999
7063482,2015,2017-01-28,1942,2015-09-04,1430,38644,0516,5,5,7,1942,0,0,0,E,0,5XL4,"AVALON BL","PACIFIC COAST HWY",200.00,S,N,A,-,Y,LA,7,1,-,-,10.532,I,6,S,N,3,0,1,2,A,-,04,21703,,F,C,C,A,A,H,-,A,D,0,,,Y,,Y,,-,99,0,1,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26333635,33.791099899999999
7070761,2015,2017-01-28,1942,2015-08-24,1505,24517,1474,1,5,7,1942,0,0,0,N,0,7T38,"MANCHESTER AV","LINCOLN BL",0.00,,Y,A,-,Y,LA,7,1,-,-,29.084,I,5,N,N,4,0,1,2,A,-,11,21456,B,N,B,B,B,A,H,-,A,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41925783000001,33.959851739999998
7071387,2015,2016-12-22,1942,2015-09-04,1520,41210,1432,5,5,7,1942,0,0,0,N,0,6T2,"LINCOLN BL","VICTORIA AV",0.00,,Y,A,-,Y,LA,7,1,-,-,32.311,I,5,S,Y,4,0,1,4,A,-,03,22350,,F,B,C,A,A,H,-,A,A,0,,,,Y,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.45500714000001,33.995085070000002
7072654,2015,2017-01-04,1942,2015-09-03,0845,38850,2155,4,5,7,1942,0,0,0,,0,19TL75,"OXNARD ST","TOPANGA CANYON BL",10.00,W,N,A,-,Y,LA,7,27,-,-,13.021,I,6,S,N,4,0,1,2,A,-,10,21950,A,F,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,99,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60549626,34.179214850000001
7079016,2015,2017-01-28,1942,2015-08-24,1900,36754,0514,1,5,7,1942,0,0,0,E,0,5T25,"PACIFIC COAST HWY","FIGUEROA ST",0.00,,Y,A,-,Y,LA,7,1,-,-,11.559,I,5,N,Y,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28126419,33.790542160000001
